                                                                       Heist to the Museum - Description of the internal state

                                                                                        Assault party 1                      Assault party 2                                   Museum
MstT   Thief 1      Thief 2      Thief 3      Thief 4      Thief 5      Thief 6            Elem 1     Elem 2     Elem 3         Elem 1     Elem 2     Elem 3    Room 1  Room 2  Room 3  Room 4  Room 5
Stat  Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    RId  Id Pos Cv  Id Pos Cv  Id Pos Cv  RId  Id Pos Cv  Id Pos Cv  Id Pos Cv   NP DT   NP DT   NP DT   NP DT   NP DT
3     1    P  5    1    P  5    4    P  5    1    P  2    4    P  2    4    P  5      5   4  28  0   1  28  0   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25   10 28   
3     1    P  5    1    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  0   1  28  0   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25   10 28   
3     1    P  5    1    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  0   1  28  0   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    9 28   
3     1    P  5    1    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  1   1  28  0   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    9 28   
3     1    P  5    1    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  1   1  28  0   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    9 28   
3     2    P  5    1    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  1   1  28  0   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    9 28   
3     2    P  5    1    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  1   1  28  0   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    8 28   
3     2    P  5    1    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  1   1  28  1   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    8 28   
3     2    P  5    1    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  1   1  28  1   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    8 28   
3     2    P  5    2    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  1   1  28  1   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    8 28   
3     2    P  5    2    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  1   1  28  1   2  28  0    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     2    P  5    2    P  5    4    P  5    2    P  2    4    P  2    4    P  5      5   4  28  1   1  28  1   2  28  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     2    P  5    2    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  28  1   1  28  1   2  28  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     2    P  5    2    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  25  1   1  28  1   2  28  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    2    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  25  1   1  28  1   2  28  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    2    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  25  1   1  24  1   2  28  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  25  1   1  24  1   2  28  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  25  1   1  24  1   2  24  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  23  1   1  24  1   2  24  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  23  1   1  22  1   2  24  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  23  1   1  22  1   2  22  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  21  1   1  22  1   2  22  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  21  1   1  20  1   2  22  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  21  1   1  20  1   2  20  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  19  1   1  20  1   2  20  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  19  1   1  18  1   2  20  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  19  1   1  18  1   2  18  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  17  1   1  18  1   2  18  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  17  1   1  16  1   2  18  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  17  1   1  16  1   2  16  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  15  1   1  16  1   2  16  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  15  1   1  14  1   2  16  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  15  1   1  14  1   2  14  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  13  1   1  14  1   2  14  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  13  1   1  12  1   2  14  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  13  1   1  12  1   2  12  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  11  1   1  12  1   2  12  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  11  1   1  10  1   2  12  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4  11  1   1  10  1   2  10  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   9  1   1  10  1   2  10  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   9  1   1   8  1   2  10  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   9  1   1   8  1   2   8  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   7  1   1   8  1   2   8  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   7  1   1   6  1   2   8  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   7  1   1   6  1   2   6  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   5  1   1   6  1   2   6  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   5  1   1   4  1   2   6  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   5  1   1   4  1   2   4  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   3  1   1   4  1   2   4  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   3  1   1   2  1   2   4  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   3  1   1   2  1   2   2  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   1  1   1   2  1   2   2  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   1  1   1   0  1   2   2  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   1  1   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    3    P  2    4    P  2    4    P  5      5   4   0  1   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  1   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     3    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  1   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  1   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  1   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  1   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  1   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  1   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  0   1   0  1   2   0  1    4   3   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  0   1   0  1   2   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  0   1   0  1   2   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   4   0  0   1   0  1   2   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   1   0  1   2   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   1   0  0   2   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   1   0  0   2   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   1   0  0   2   0  1    4   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   1   0  0   2   0  1    5   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  1    5   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   0   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   0  0   0   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   0  0   3   0  0   0   0  0    0 16    0 26    0 23    0 25    7 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   0  0   3   0  0   4   0  0    0 16    0 26    0 23    0 25    7 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   0  0   3   0  0   4   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   0  0   3   0  0   4   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   0  0   3   0  0   4   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   3  0   3   0  0   4   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    4    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   3  0   3   0  0   4   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    4    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   3  0   3   4  0   4   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   3  0   3   4  0   4   0  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   3  0   3   4  0   4   4  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   6  0   3   4  0   4   4  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   6  0   3   7  0   4   4  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   6  0   3   7  0   4   7  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   9  0   3   7  0   4   7  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   9  0   3  10  0   4   7  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5   9  0   3  10  0   4  10  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  12  0   3  10  0   4  10  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  12  0   3  13  0   4  10  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  12  0   3  13  0   4  13  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  15  0   3  13  0   4  13  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  15  0   3  16  0   4  13  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  15  0   3  16  0   4  16  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  18  0   3  16  0   4  16  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  18  0   3  19  0   4  16  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  18  0   3  19  0   4  19  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  21  0   3  19  0   4  19  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  21  0   3  22  0   4  19  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  21  0   3  22  0   4  22  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  24  0   3  22  0   4  22  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  24  0   3  25  0   4  22  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  24  0   3  25  0   4  25  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  27  0   3  25  0   4  25  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  27  0   3  28  0   4  25  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  27  0   3  28  0   4  28  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    1    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  0   3  28  0   4  28  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  0   3  28  0   4  28  0    0 16    0 26    0 23    0 25    7 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  0   3  28  0   4  28  0    0 16    0 26    0 23    0 25    6 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  0   4  28  0    0 16    0 26    0 23    0 25    6 28   
3     4    P  5    4    P  5    1    P  5    1    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  0   4  28  0    0 16    0 26    0 23    0 25    6 28   
3     4    P  5    4    P  5    2    P  5    1    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  0   4  28  0    0 16    0 26    0 23    0 25    6 28   
3     4    P  5    4    P  5    2    P  5    1    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  0   4  28  0    0 16    0 26    0 23    0 25    5 28   
3     4    P  5    4    P  5    2    P  5    1    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  1   4  28  0    0 16    0 26    0 23    0 25    5 28   
3     4    P  5    4    P  5    2    P  5    1    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  1   4  28  0    0 16    0 26    0 23    0 25    5 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  1   4  28  0    0 16    0 26    0 23    0 25    5 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  1   4  28  0    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    2    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  1   4  28  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  28  1   3  28  1   4  28  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    2    P  5    2    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  25  1   3  28  1   4  28  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    2    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  25  1   3  28  1   4  28  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    2    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  25  1   3  24  1   4  28  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  25  1   3  24  1   4  28  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  25  1   3  24  1   4  24  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  23  1   3  24  1   4  24  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  23  1   3  22  1   4  24  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  23  1   3  22  1   4  22  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  21  1   3  22  1   4  22  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  21  1   3  20  1   4  22  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  21  1   3  20  1   4  20  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  19  1   3  20  1   4  20  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  19  1   3  18  1   4  20  1    0 16    0 26    0 23    0 25    4 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    4    P  5      5   0   0  0   0   0  0   2   0  0    5   5  19  1   3  18  1   4  18  1    0 16    0 26    0 23    0 25    4 28   
